observable,domain,owner_geometry,target_geometry,owner_formula,owner_value,target,primary_source,primitives_used,route_status,route_formula,route_paper
SM_wimp_exponent,SM,dpm,qcalcgeom,WIMP exponent = SO_5*D_PHYS + D_PHYS + K_MEX - F_TRZ*Phi_res,46.0,46,PAPER_1209HH,D_PHYS;SO_5;F_TRZ;PHI_RES;K_MEX,XGEO_ROUTED_IDENTITY,"WIMP exponent = SO_5*D_PHYS + D_PHYS + K_MEX - F_TRZ*Phi_res || qcalcgeom-native re-expression: F_U-native constant set {rho_SCm, beta_i, SSq, F_TRZ, omega_SCm, Phi_res, S_26} [PAPER_1203/PAPER_2124 canonical F_U machinery = QCalcGeom v3 native surfaces compute_F_U/FUBi/FUBii/universal_inertia]; SO_5=1/F_TRZ [PAPER_1160 EXACT F_TRZ=1/|SO(5)|]; D_BSFG=6 native via bsfg_* wrapper surfaces [QCalcGeom v3 + PAPER_1159]; D_phys=2*D_BSFG/3 [PAPER_1962]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1209HH;PAPER_1203;PAPER_2124;PAPER_1160;PAPER_1159;PAPER_1962;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
SM_wimp_exponent,SM,dpm,bsfg,WIMP exponent = SO_5*D_PHYS + D_PHYS + K_MEX - F_TRZ*Phi_res,46.0,46,PAPER_1209HH,D_PHYS;SO_5;F_TRZ;PHI_RES;K_MEX,XGEO_ROUTED_IDENTITY,WIMP exponent = SO_5*D_PHYS + D_PHYS + K_MEX - F_TRZ*Phi_res || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives global,PAPER_1209HH;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
SM_wimp_exponent,SM,dpm,d26,WIMP exponent = SO_5*D_PHYS + D_PHYS + K_MEX - F_TRZ*Phi_res,46.0,46,PAPER_1209HH,D_PHYS;SO_5;F_TRZ;PHI_RES;K_MEX,XGEO_ROUTED_IDENTITY,"WIMP exponent = SO_5*D_PHYS + D_PHYS + K_MEX - F_TRZ*Phi_res || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1209HH;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
alpha_inverse,SI,d26,qcalcgeom,1/alpha = A_5 * K_MEX + 1/(F_TRZ * Phi_res_5_6) = 125 + 12 = 137,137.0,137.035999084,PAPER_1167,A_5;F_TRZ;PHI_RES;K_MEX,XGEO_ROUTED_IDENTITY,"1/alpha = A_5 * K_MEX + 1/(F_TRZ * Phi_res_5_6) = 125 + 12 = 137 || qcalcgeom-native re-expression: F_U-native constant set {rho_SCm, beta_i, SSq, F_TRZ, omega_SCm, Phi_res, S_26} [PAPER_1203/PAPER_2124 canonical F_U machinery = QCalcGeom v3 native surfaces compute_F_U/FUBi/FUBii/universal_inertia]; SO_5=1/F_TRZ [PAPER_1160 EXACT F_TRZ=1/|SO(5)|]; D_BSFG=6 native via bsfg_* wrapper surfaces [QCalcGeom v3 + PAPER_1159]; D_phys=2*D_BSFG/3 [PAPER_1962]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1167;PAPER_1203;PAPER_2124;PAPER_1160;PAPER_1159;PAPER_1962;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
alpha_inverse,SI,d26,bsfg,1/alpha = A_5 * K_MEX + 1/(F_TRZ * Phi_res_5_6) = 125 + 12 = 137,137.0,137.035999084,PAPER_1167,A_5;F_TRZ;PHI_RES;K_MEX,XGEO_ROUTED_IDENTITY,1/alpha = A_5 * K_MEX + 1/(F_TRZ * Phi_res_5_6) = 125 + 12 = 137 || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives global,PAPER_1167;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
alpha_inverse,SI,d26,dpm,1/alpha = A_5 * K_MEX + 1/(F_TRZ * Phi_res_5_6) = 125 + 12 = 137,137.0,137.035999084,PAPER_1167,A_5;F_TRZ;PHI_RES;K_MEX,XGEO_ROUTED_IDENTITY,"1/alpha = A_5 * K_MEX + 1/(F_TRZ * Phi_res_5_6) = 125 + 12 = 137 || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives native to SCm manifold",PAPER_1167;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
alpha_s_M_Z,SM,dpm,qcalcgeom,alpha_s(M_Z) = 1/(K_MEX*D_phys + F_TRZ) = 1/8.4333,0.11857707509881422,0.1179,PAPER_1167,D_PHYS;F_TRZ;K_MEX,XGEO_INDEPENDENT,INDEPENDENT: alpha_s = F_TRZ*K_MEX*SSq - F_TRZ^3*Phi_5/6 = 0.1179167 (0.014%) — kernel-K F_U-machinery form -> qcalcgeom per LEADING-PRIMITIVE GEOMETRY RULE (Daniel standing ruling 2026-07-24),S378;PAPER_2131;PAPER_1203;PAPER_2124
alpha_s_M_Z,SM,dpm,bsfg,alpha_s(M_Z) = 1/(K_MEX*D_phys + F_TRZ) = 1/8.4333,0.11857707509881422,0.1179,PAPER_1167,D_PHYS;F_TRZ;K_MEX,XGEO_ROUTED_IDENTITY,alpha_s(M_Z) = 1/(K_MEX*D_phys + F_TRZ) = 1/8.4333 || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives global,PAPER_1167;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
alpha_s_M_Z,SM,dpm,d26,alpha_s(M_Z) = 1/(K_MEX*D_phys + F_TRZ) = 1/8.4333,0.11857707509881422,0.1179,PAPER_1167,D_PHYS;F_TRZ;K_MEX,XGEO_ROUTED_IDENTITY,"alpha_s(M_Z) = 1/(K_MEX*D_phys + F_TRZ) = 1/8.4333 || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1167;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
astro_BH_entropy_coeff,astro,qcalcgeom,bsfg,S/A = F_TRZ*K_MEX + F_TRZ^2*D_PHYS,0.24833333333333338,0.25,PAPER_594,D_PHYS;F_TRZ;K_MEX,XGEO_ROUTED_IDENTITY,S/A = F_TRZ*K_MEX + F_TRZ^2*D_PHYS || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives global,PAPER_594;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
astro_BH_entropy_coeff,astro,qcalcgeom,dpm,S/A = F_TRZ*K_MEX + F_TRZ^2*D_PHYS,0.24833333333333338,0.25,PAPER_594,D_PHYS;F_TRZ;K_MEX,XGEO_ROUTED_IDENTITY,"S/A = F_TRZ*K_MEX + F_TRZ^2*D_PHYS || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives native to SCm manifold",PAPER_594;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
astro_BH_entropy_coeff,astro,qcalcgeom,d26,S/A = F_TRZ*K_MEX + F_TRZ^2*D_PHYS,0.24833333333333338,0.25,PAPER_594,D_PHYS;F_TRZ;K_MEX,XGEO_ROUTED_IDENTITY,"S/A = F_TRZ*K_MEX + F_TRZ^2*D_PHYS || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_594;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
astro_Chandrasekhar_mass,astro,qcalcgeom,bsfg,M_Ch = F_TRZ*D_PHYS^2*(1-F_TRZ) M_sun,1.4400000000000002,1.44,PAPER_1149,D_PHYS;F_TRZ,XGEO_ROUTED_IDENTITY,M_Ch = F_TRZ*D_PHYS^2*(1-F_TRZ) M_sun || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives global,PAPER_1149;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
astro_Chandrasekhar_mass,astro,qcalcgeom,dpm,M_Ch = F_TRZ*D_PHYS^2*(1-F_TRZ) M_sun,1.4400000000000002,1.44,PAPER_1149,D_PHYS;F_TRZ,XGEO_ROUTED_IDENTITY,"M_Ch = F_TRZ*D_PHYS^2*(1-F_TRZ) M_sun || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives native to SCm manifold",PAPER_1149;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
astro_Chandrasekhar_mass,astro,qcalcgeom,d26,M_Ch = F_TRZ*D_PHYS^2*(1-F_TRZ) M_sun,1.4400000000000002,1.44,PAPER_1149,D_PHYS;F_TRZ,XGEO_ROUTED_IDENTITY,M_Ch = F_TRZ*D_PHYS^2*(1-F_TRZ) M_sun || d26-native re-expression: generator D_crit=26: D_phys=D_crit-22 with 22=T22 compactified moduli [PAPER_1927]; real vacuum-kernel primitives global,PAPER_1149;PAPER_1927
astro_ISCO_r_M,astro,bsfg,qcalcgeom,r_ISCO/M = D_BSFG = 6 EXACT,6,6.0,PAPER_1149,D_BSFG,XGEO_ROUTED_IDENTITY,"r_ISCO/M = D_BSFG = 6 EXACT || qcalcgeom-native re-expression: F_U-native constant set {rho_SCm, beta_i, SSq, F_TRZ, omega_SCm, Phi_res, S_26} [PAPER_1203/PAPER_2124 canonical F_U machinery = QCalcGeom v3 native surfaces compute_F_U/FUBi/FUBii/universal_inertia]; SO_5=1/F_TRZ [PAPER_1160 EXACT F_TRZ=1/|SO(5)|]; D_BSFG=6 native via bsfg_* wrapper surfaces [QCalcGeom v3 + PAPER_1159]; D_phys=2*D_BSFG/3 [PAPER_1962]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1149;PAPER_1203;PAPER_2124;PAPER_1160;PAPER_1159;PAPER_1962;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
astro_ISCO_r_M,astro,bsfg,dpm,r_ISCO/M = D_BSFG = 6 EXACT,6,6.0,PAPER_1149,D_BSFG,XGEO_ROUTED_IDENTITY,"r_ISCO/M = D_BSFG = 6 EXACT || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives native to SCm manifold",PAPER_1149;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
astro_ISCO_r_M,astro,bsfg,d26,r_ISCO/M = D_BSFG = 6 EXACT,6,6.0,PAPER_1149,D_BSFG,XGEO_ROUTED_IDENTITY,"r_ISCO/M = D_BSFG = 6 EXACT || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1149;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
astro_NS_compactness,astro,qcalcgeom,bsfg,GM/(Rc^2) = K_MEX*F_TRZ + F_TRZ^3*D_PHYS*SSQ,0.21061333333333337,0.21,PAPER_1149,D_PHYS;F_TRZ;SSQ;K_MEX,XGEO_ROUTED_IDENTITY,GM/(Rc^2) = K_MEX*F_TRZ + F_TRZ^3*D_PHYS*SSQ || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives global,PAPER_1149;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
astro_NS_compactness,astro,qcalcgeom,dpm,GM/(Rc^2) = K_MEX*F_TRZ + F_TRZ^3*D_PHYS*SSQ,0.21061333333333337,0.21,PAPER_1149,D_PHYS;F_TRZ;SSQ;K_MEX,XGEO_ROUTED_IDENTITY,"GM/(Rc^2) = K_MEX*F_TRZ + F_TRZ^3*D_PHYS*SSQ || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives native to SCm manifold",PAPER_1149;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
astro_NS_compactness,astro,qcalcgeom,d26,GM/(Rc^2) = K_MEX*F_TRZ + F_TRZ^3*D_PHYS*SSQ,0.21061333333333337,0.21,PAPER_1149,D_PHYS;F_TRZ;SSQ;K_MEX,XGEO_ROUTED_IDENTITY,"GM/(Rc^2) = K_MEX*F_TRZ + F_TRZ^3*D_PHYS*SSQ || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1149;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
astro_Salpeter_IMF_alpha,astro,dpm,qcalcgeom,alpha = K_MEX + Phi_res - F_TRZ*D_BSFG + F_TRZ^2*(D_PHYS-Phi_res),2.3483333333333336,2.35,PAPER_1149,D_PHYS;D_BSFG;F_TRZ;PHI_RES;K_MEX,XGEO_ROUTED_IDENTITY,"alpha = K_MEX + Phi_res - F_TRZ*D_BSFG + F_TRZ^2*(D_PHYS-Phi_res) || qcalcgeom-native re-expression: F_U-native constant set {rho_SCm, beta_i, SSq, F_TRZ, omega_SCm, Phi_res, S_26} [PAPER_1203/PAPER_2124 canonical F_U machinery = QCalcGeom v3 native surfaces compute_F_U/FUBi/FUBii/universal_inertia]; SO_5=1/F_TRZ [PAPER_1160 EXACT F_TRZ=1/|SO(5)|]; D_BSFG=6 native via bsfg_* wrapper surfaces [QCalcGeom v3 + PAPER_1159]; D_phys=2*D_BSFG/3 [PAPER_1962]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1149;PAPER_1203;PAPER_2124;PAPER_1160;PAPER_1159;PAPER_1962;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
astro_Salpeter_IMF_alpha,astro,dpm,bsfg,alpha = K_MEX + Phi_res - F_TRZ*D_BSFG + F_TRZ^2*(D_PHYS-Phi_res),2.3483333333333336,2.35,PAPER_1149,D_PHYS;D_BSFG;F_TRZ;PHI_RES;K_MEX,XGEO_ROUTED_IDENTITY,alpha = K_MEX + Phi_res - F_TRZ*D_BSFG + F_TRZ^2*(D_PHYS-Phi_res) || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives global,PAPER_1149;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
astro_Salpeter_IMF_alpha,astro,dpm,d26,alpha = K_MEX + Phi_res - F_TRZ*D_BSFG + F_TRZ^2*(D_PHYS-Phi_res),2.3483333333333336,2.35,PAPER_1149,D_PHYS;D_BSFG;F_TRZ;PHI_RES;K_MEX,XGEO_ROUTED_IDENTITY,"alpha = K_MEX + Phi_res - F_TRZ*D_BSFG + F_TRZ^2*(D_PHYS-Phi_res) || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1149;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
astro_Solar_Schwarzschild_ratio,astro,bsfg,qcalcgeom,R_s/R_sun = F_TRZ^6*D_PHYS*(1+F_TRZ*SSQ),4.228000000000002e-06,4.24e-06,PAPER_1149,D_PHYS;F_TRZ;SSQ,XGEO_ROUTED_IDENTITY,"R_s/R_sun = F_TRZ^6*D_PHYS*(1+F_TRZ*SSQ) || qcalcgeom-native re-expression: F_U-native constant set {rho_SCm, beta_i, SSq, F_TRZ, omega_SCm, Phi_res, S_26} [PAPER_1203/PAPER_2124 canonical F_U machinery = QCalcGeom v3 native surfaces compute_F_U/FUBi/FUBii/universal_inertia]; SO_5=1/F_TRZ [PAPER_1160 EXACT F_TRZ=1/|SO(5)|]; D_BSFG=6 native via bsfg_* wrapper surfaces [QCalcGeom v3 + PAPER_1159]; D_phys=2*D_BSFG/3 [PAPER_1962]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1149;PAPER_1203;PAPER_2124;PAPER_1160;PAPER_1159;PAPER_1962;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
astro_Solar_Schwarzschild_ratio,astro,bsfg,dpm,R_s/R_sun = F_TRZ^6*D_PHYS*(1+F_TRZ*SSQ),4.228000000000002e-06,4.24e-06,PAPER_1149,D_PHYS;F_TRZ;SSQ,XGEO_ROUTED_IDENTITY,"R_s/R_sun = F_TRZ^6*D_PHYS*(1+F_TRZ*SSQ) || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives native to SCm manifold",PAPER_1149;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
astro_Solar_Schwarzschild_ratio,astro,bsfg,d26,R_s/R_sun = F_TRZ^6*D_PHYS*(1+F_TRZ*SSQ),4.228000000000002e-06,4.24e-06,PAPER_1149,D_PHYS;F_TRZ;SSQ,XGEO_ROUTED_IDENTITY,R_s/R_sun = F_TRZ^6*D_PHYS*(1+F_TRZ*SSQ) || d26-native re-expression: generator D_crit=26: D_phys=D_crit-22 with 22=T22 compactified moduli [PAPER_1927]; real vacuum-kernel primitives global,PAPER_1149;PAPER_1927
astro_TOV_max_mass,astro,qcalcgeom,bsfg,M_TOV = K_MEX + F_TRZ*SSQ + F_TRZ^2*SSQ*(D_PHYS-Phi_res),2.1583833333333335,2.16,PAPER_1149,D_PHYS;F_TRZ;PHI_RES;SSQ;K_MEX,XGEO_ROUTED_IDENTITY,M_TOV = K_MEX + F_TRZ*SSQ + F_TRZ^2*SSQ*(D_PHYS-Phi_res) || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives global,PAPER_1149;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
astro_TOV_max_mass,astro,qcalcgeom,dpm,M_TOV = K_MEX + F_TRZ*SSQ + F_TRZ^2*SSQ*(D_PHYS-Phi_res),2.1583833333333335,2.16,PAPER_1149,D_PHYS;F_TRZ;PHI_RES;SSQ;K_MEX,XGEO_ROUTED_IDENTITY,"M_TOV = K_MEX + F_TRZ*SSQ + F_TRZ^2*SSQ*(D_PHYS-Phi_res) || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives native to SCm manifold",PAPER_1149;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
astro_TOV_max_mass,astro,qcalcgeom,d26,M_TOV = K_MEX + F_TRZ*SSQ + F_TRZ^2*SSQ*(D_PHYS-Phi_res),2.1583833333333335,2.16,PAPER_1149,D_PHYS;F_TRZ;PHI_RES;SSQ;K_MEX,XGEO_ROUTED_IDENTITY,"M_TOV = K_MEX + F_TRZ*SSQ + F_TRZ^2*SSQ*(D_PHYS-Phi_res) || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1149;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
astro_WD_radius_mass_exponent,astro,dpm,qcalcgeom,exponent = -Phi_res*F_TRZ*D_PHYS = -1/3 EXACT,-0.33333333333333337,-0.3333333333333333,PAPER_1149,D_PHYS;F_TRZ;PHI_RES,XGEO_ROUTED_IDENTITY,"exponent = -Phi_res*F_TRZ*D_PHYS = -1/3 EXACT || qcalcgeom-native re-expression: F_U-native constant set {rho_SCm, beta_i, SSq, F_TRZ, omega_SCm, Phi_res, S_26} [PAPER_1203/PAPER_2124 canonical F_U machinery = QCalcGeom v3 native surfaces compute_F_U/FUBi/FUBii/universal_inertia]; SO_5=1/F_TRZ [PAPER_1160 EXACT F_TRZ=1/|SO(5)|]; D_BSFG=6 native via bsfg_* wrapper surfaces [QCalcGeom v3 + PAPER_1159]; D_phys=2*D_BSFG/3 [PAPER_1962]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1149;PAPER_1203;PAPER_2124;PAPER_1160;PAPER_1159;PAPER_1962;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
